out	SSCTP1INNTRBBR1	SSCTP1INNTRBBR2	SSCTP1INNTRBBR3	SSCTP1INNTRBBR4	SSCTP1INNTRNBR1	SSCTP1INNTRNBR2	SSCTP1INNTRNBR3	SSCTP1INNTRNBR4	SSCTP1INNTRRBR1	SSCTP1INNTRRBR2	SSCTP1INNTRRBR3	SSCTP1INNTRRBR4	SSCTP1INYTRBBR1	SSCTP1INYTRBBR2	SSCTP1INYTRBBR3	SSCTP1INYTRBBR4	SSCTP1INYTRNBR1	SSCTP1INYTRNBR2	SSCTP1INYTRNBR3	SSCTP1INYTRNBR4	SSCTP1INYTRRBR1	SSCTP1INYTRRBR2	SSCTP1INYTRRBR3	SSCTP1INYTRRBR4	SSCTP2INNTRBBR1	SSCTP2INNTRBBR2	SSCTP2INNTRBBR3	SSCTP2INNTRBBR4	SSCTP2INNTRNBR1	SSCTP2INNTRNBR2	SSCTP2INNTRNBR3	SSCTP2INNTRNBR4	SSCTP2INNTRRBR1	SSCTP2INNTRRBR2	SSCTP2INNTRRBR3	SSCTP2INNTRRBR4	SSCTP2INYTRBBR1	SSCTP2INYTRBBR2	SSCTP2INYTRBBR3	SSCTP2INYTRNBR1	SSCTP2INYTRNBR2	SSCTP2INYTRNBR3	SSCTP2INYTRNBR4	SSCTP2INYTRRBR1	SSCTP2INYTRRBR2	SSCTP2INYTRRBR3	SSNTP1INNTRBBR1	SSNTP1INNTRBBR2	SSNTP1INNTRBBR3	SSNTP1INNTRBBR4	SSNTP1INNTRNBR1	SSNTP1INNTRNBR2	SSNTP1INNTRNBR3	SSNTP1INNTRNBR4	SSNTP1INNTRRBR1	SSNTP1INNTRRBR2	SSNTP1INNTRRBR3	SSNTP1INNTRRBR4	SSNTP1INYTRBBR1	SSNTP1INYTRBBR2	SSNTP1INYTRBBR3	SSNTP1INYTRBBR4	SSNTP1INYTRNBR1	SSNTP1INYTRNBR2	SSNTP1INYTRNBR3	SSNTP1INYTRNBR4	SSNTP1INYTRRBR1	SSNTP1INYTRRBR2	SSNTP1INYTRRBR3	SSNTP1INYTRRBR4	SSNTP2INNTRBBR1	SSNTP2INNTRBBR2	SSNTP2INNTRBBR3	SSNTP2INNTRBBR4	SSNTP2INNTRNBR1	SSNTP2INNTRNBR2	SSNTP2INNTRNBR3	SSNTP2INNTRNBR4	SSNTP2INNTRRBR1	SSNTP2INNTRRBR2	SSNTP2INNTRRBR3	SSNTP2INNTRRBR4	SSNTP2INYTRBBR1	SSNTP2INYTRBBR2	SSNTP2INYTRBBR3	SSNTP2INYTRBBR4	SSNTP2INYTRNBR1	SSNTP2INYTRNBR2	SSNTP2INYTRNBR3	SSNTP2INYTRNBR4	SSNTP2INYTRRBR1	SSNTP2INYTRRBR2	SSNTP2INYTRRBR3
b6811e44bc6cf4bb11a94d2f00ea922f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4daf1fbd8388adfbad9189f7d9e1b21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcb7acaa2fa9a5b7a3705ed925394c14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73585308f617f2c15fa266458be1e6b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1093	235	1
1d9312df0b055006448db6e86034abb8	4	6	2	0	1	0	2	0	1	0	2	0	6	0	4	4	4	1	5	17	2	5	0	0	13	10	0	2	42	0	11	18	9	3	17	2	71	0	2	0	11	9	3	2	4	17	29	2	12	2	5	0	1	0	0	1	5	3	0	14	6	8	1	3	2	0	0	0	0	0	4	4	1	9	0	0	3	7	7	0	5	2	0	0	3	3	4	17	8	4	0	2	35
545d416a36c482a2f5c5ab8f080ce377	0	2	0	1	10	6	13	33	10	17	24	4	3	0	5	2	5	0	0	15	0	0	7	0	4	0	10	3	4	102	15	25	107	99	17	92	0	4	12	9	0	5	13	0	139	64	2	37	10	8	8	5	7	0	0	10	4	0	7	0	2	7	0	8	0	0	0	0	0	0	0	0	0	6	0	0	5	5	1	0	0	12	5	5	4	2	0	8	0	0	5	0	0
fe767a40454a1a3c59db0acd46908c7a	3	2	0	2	2	2	1	0	0	0	0	6	3	4	3	4	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	2	1	0	0	0	5	0	2	3	0	0	0	2	4	1	4	10	2	9	5	8	9	7	3	9	2	3	1	1	7	3	8	5	4	2	4	2	0	0	0	5	0	5	4	0	5	0	0	11	2	4	2	2	2	3	3	0	1	3	1
9c2f786e586938937e8d4c88df8a38a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae774f552069c4a22b9d33f278e4acab	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	6	1	0	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435e124dfe64f23a8daee6dafe270d7d	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0f028a82de3a352b84e064190fa9674	0	0	0	0	1	0	0	0	0	0	0	3	2	6	5	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	6	2	6	0	0	0	23	0	1	1	0	4	0	2	2	2	0	5	0	2	2	0	0	2	0	20	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	3	9	12	1	2	9	2	0	3	15	19	10	49	21	3	8	19	1	0
39b3807ce179584c0779c6fb36b2bd93	0	2	0	6	2	3	3	0	0	0	0	4	5	7	4	1	3	0	4	5	3	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	12	1	6	9	7	5	5	5	0	0	0	5	0	0	7	9	8	6	5	3	3	7	6	2	0	0	9	5	0	0	2	5	1	1	0	1	0	0	8	0	0	0	0	0	0
71e083c3e9086692da377996a8c83574	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	0	3	3	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a499910454c823e1b95e1e24c27cddee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ccba83b5cddc668bc4e26070bccde75	7	73	64	110	271	769	209	276	459	220	408	669	260	316	336	300	248	71	376	314	626	211	84	123	729	43	37	356	193	440	156	153	312	560	286	596	969	562	235	327	185	297	378	1589	485	1255	93	309	283	611	421	318	591	700	492	1050	970	376	200	101	197	192	339	257	217	195	264	419	57	513	278	244	809	478	327	379	348	415	327	353	279	149	238	825	995	681	505	178	256	395	656	804	1062
0785c0ab456b0039ab2572c75c026887	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24202a600b278fd4ec599795a7c6afb5	0	0	0	0	82	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920ea708885ae3c8d02c8d2d1c27619a	3	0	2	5	2	0	3	2	3	3	4	2	0	2	1	1	3	1	3	5	0	0	0	0	0	0	1	0	3	4	0	4	2	5	3	5	0	0	0	7	3	3	3	1	0	2	0	2	3	4	1	6	9	7	0	7	6	3	3	0	6	1	3	2	4	3	2	4	7	1	0	0	0	3	3	0	3	0	0	0	1	0	0	4	4	2	7	0	1	0	2	1	4
0a698b4bbee1d773b1d6360badf7120f	5	0	2	0	0	0	0	0	0	0	3	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d87891559a36f340668e1979b446dec	490	407	488	355	168	425	443	722	204	150	126	256	146	272	162	224	810	492	1475	192	111	222	175	121	229	134	118	146	183	54	109	51	150	169	129	115	92	49	94	374	271	380	179	213	981	100	162	149	160	62	231	129	159	98	126	89	141	145	458	304	452	334	340	472	1594	504	389	327	433	845	135	140	38	97	169	348	180	225	157	190	70	176	87	168	165	107	194	215	276	272	385	336	240
21809f0ff11f35a05d9f9b3c3c282875	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	3	2	0	0	0	4	2	0	0	1	1	1	3	3	2	3	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
d62ebcef1fdba03637dad0ccdb8ca23e	1	0	0	0	1	2	0	0	0	0	1	0	1	1	1	0	1	1	2	0	0	0	0	0	3	3	1	0	0	1	0	0	0	0	3	0	1	1	0	3	0	0	1	0	0	7	1	0	0	0	0	0	1	3	4	2	1	0	1	3	1	0	2	0	1	0	1	4	0	2	0	1	0	0	2	2	0	0	0	0	2	1	0	3	1	0	0	0	0	0	1	0	1
ab27af18694ba23d5f7a759837a6f0dc	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5e146b5776eb8d11204c93469dc56c5	0	0	0	1	3	2	0	2	0	0	0	0	2	2	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
820fdb487ca0cc8318d86d42ff165d02	10	1	4	2	1	2	3	2	11	3	14	3	1	1	0	7	11	5	2	7	0	0	0	0	3	0	2	0	0	4	0	2	5	4	6	1	2	0	0	7	4	8	4	1	2	10	1	0	0	2	0	0	0	3	2	4	1	3	8	6	7	3	5	5	2	3	5	2	4	1	0	0	0	1	0	0	0	4	0	0	0	1	2	2	1	0	6	2	1	1	1	1	3
243d77ce504e7a187cba617b1aad6732	2	4	5	2	4	9	4	7	5	4	9	4	3	8	5	3	5	6	6	5	5	3	3	0	3	4	0	0	9	0	0	0	0	6	0	1	0	0	0	8	3	12	0	3	0	9	5	6	7	10	4	10	18	20	9	8	7	9	6	4	6	2	16	7	10	13	8	13	9	4	3	7	7	11	0	14	4	5	6	13	6	8	3	0	4	5	0	0	3	0	4	0	3
063ab181a4b5235b1ca8f5c0c1245c69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	5	8	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	1	0	2	3	3	0	0	4	1	0	0	0	1	0	1	3	0	0	0	2	0	0	0	0	5	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0
dae5a01907df45b9a3afc8c695acc2e6	0	2	0	2	1	0	1	4	2	5	0	1	2	0	1	0	1	1	0	4	0	0	3	0	0	0	0	0	0	0	0	1	3	2	0	0	1	0	0	2	0	1	0	1	0	0	2	1	7	0	5	1	5	2	1	2	4	1	4	0	3	1	1	5	0	0	2	2	1	0	1	1	0	5	0	0	2	2	0	0	0	2	1	1	0	2	1	0	0	0	1	0	0
200f3e550a5aace8e93ae34b1b314682	0	2	4	11	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	5	0	0	4	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1	0	13	5	0
722e4337f007a83e24f36b63911206b9	0	2	0	0	9	0	4	7	2	0	1	0	4	4	5	4	0	0	0	5	0	0	0	0	0	0	0	0	3	0	14	9	9	2	1	4	0	0	4	0	0	1	0	0	24	3	2	4	8	5	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	2	2	30	6	1	10	1	7	0	0	0	2	0	1	0	0	0	1	0	0	2	0
bd18fbdef5a7c90219716bc6ea0150d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83ce4e4b95461c438f18fde16f76ba22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9126c28cab3f3577803f505037ab5e4b	1	0	3	1	1	0	0	9	9	4	3	1	2	1	3	13	1	1	4	3	15	4	0	0	1	0	0	0	3	1	0	1	4	2	1	0	12	1	6	5	5	4	5	3	4	4	9	3	13	12	2	21	29	5	12	23	24	8	7	1	3	3	4	6	5	3	6	5	3	1	1	0	3	11	4	1	5	7	0	44	0	3	0	4	7	4	0	2	2	3	1	5	1
efbc794f291b9188847cbff8b44d6836	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	9	2	2	4	2	3	3	4	5	0	1	1	0	3	0	1	2	2	2	1	1	0	3	0	4	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
e17a287ff8d675ea69ca517cf6f813ec	0	0	0	2	0	0	0	0	2	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	3	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
68ea18306714fa2f8e8ed38aca0c863e	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f34fecb81ca9a97b859ddb8287f845c0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6ca3dea65f41fc337b3f4d66000c2ba	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ba753f29262ac23c0b49e07b2e470bb	0	0	2	0	3	2	3	5	1	4	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	11	3	0	3	1	4	3	0	0	0	0	4	6	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bce00d774a305cbad153cdac1f3ed83b	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	4	3	1	0	3	6	0	3	4	0	5	3	18	5	2	3	2	0	5	6	0	0	1	2	0	1	2	1	0	1	3	22	8	2	4	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	5	3	4	4	1	5	0	1	3	1
ab81c76e6f293f09cdd4b94ef62e576f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5271269a67217dfa217486c725037e89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
075a7072e2386bcb7f232606947e9c71	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	4	0	0	0	0	1	0	0	3	2	3	3	0	1	4	0	0	22	1	2	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
77ae26505d9b4ce6851e9d1ad5987adf	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3d9931b5b11122a2acaa7473bf4db47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2aa724875f227a4603086f896188f18	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	3	0
1afb7587139f7a5cd861c31d69eb67d2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9798d7201a3503d121264ed4bd72143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9ab8605ec3ce3e8f914f548d042efba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	3	0	0	0	0	22	1	3	81	0	31	12	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
8ddbfde6d4fb84fe1d2d21315e5894bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e71e7b80f1d9a9ceba875a525d837df	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	3	0	2	1	0	0	0	1	0	3	2	0	0	3	1	2	2	2	1	0	3	4	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	2	0	2
fa3e9727f69d0c09f0a5d2f8a4f07dbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c4bee3d567cc36654b910452e839e2b	2	0	0	0	3	1	2	3	1	0	0	2	0	0	0	0	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	1	2	2	5	6	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d0e88233b29e363187c273ed7b29567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f97181e685b77a17a58fa8f5ba000cc1	59	19	17	27	21	34	32	23	85	44	118	55	7	12	20	43	32	65	23	40	22	15	21	8	23	8	4	4	23	16	24	12	29	37	17	15	16	6	5	32	34	39	16	13	8	28	25	18	9	14	7	6	20	66	16	33	11	25	56	42	46	24	14	63	23	26	34	50	37	14	5	5	0	20	10	10	13	15	3	3	5	4	9	23	24	20	15	6	14	13	18	20	24
988eb953cab73f55f78c05ae50415a3f	0	0	0	0	1	2	0	0	1	0	2	0	4	0	4	1	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	0	3	0	5	9	6	0	11	0	1	2	14	6	0	2	0	1	2	13	7	0	1	0	6	4	1	4	1	3	3	6	2	4	6	9	3	2	23	9	6	15	1	2	1	2	1	6
4f6838f5583346b6d391764dab0f2bc4	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	5	0	0	3	0	0	0	0	1	0	3	3	0	1	0	0	0	0	0	1	4	2	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
d468692dbce6110e8883d5547f8a5f96	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177011efa758e1eabc993dbd2d61db33	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d61d8f4ba6a06166bcf8d8d396827f0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
